station,longitude,latitude,z
999999-24033,-1.08542E8,4.5807E7,-0.45999999999997954
999999-24035,-1.09667E8,4.8567E7,0.0
999999-24036,-1.09458E8,4.7049E7,1.970551659654049
999999-24037,-1.05883E8,4.6427E7,-0.08258064516128627
999999-24057,-1.072E8,4.18E7,0.0
999999-24090,-1.03054E8,4.4043E7,-1.813225806451598
999999-24121,-1.15789E8,4.0829E7,-1.3109677419354853
999999-24128,-1.17808E8,4.0902E7,0.6540951790145613
999999-24130,-1.17809E8,4.4843E7,1.2283870967741848
999999-24131,-1.16241E8,4.3567E7,0.960322580645169
999999-24133,-1.13766E8,4.2542E7,-0.5809273266592498
999999-24134,-1.1905E8,4.3583E7,-0.5551935483870949
999999-24135,-1.12501E8,4.5965E7,-0.2606451612903413
999999-24137,-1.12375E8,4.8603E7,2.6251612903225663
999999-24138,-1.12554E8,4.5258E7,-0.08547311827956605
999999-24143,-1.11382E8,4.7473E7,3.158086021505355
999999-24144,-1.11964E8,4.6606E7,1.1873655913978496
999999-24145,-1.12067E8,4.3516E7,1.5677419354838946
999999-24146,-1.14264E8,4.8304E7,2.5916129032258226
999999-24149,-1.17016E8,4.6375E7,1.0167741935484003
999999-24152,-1.18425E8,4.5511E7,0.43741935483870975
999999-24153,-1.14093E8,4.6921E7,1.6361290322580686
999999-24155,-1.18855E8,4.5698E7,2.6338709677419274
999999-24156,-1.12571E8,4.292E7,-1.03935483870967
999999-24172,-1.18569E8,4.0068E7,-0.5083870967742286
999999-24193,-1.14036E8,4.0721E7,-3.3525806451612823
999999-24215,-1.22333E8,4.1333E7,-0.6800000000000068
999999-24216,-1.22254E8,4.0152E7,1.4538709677419348
999999-24219,-1.21166E8,4.5619E7,1.751612903225805
999999-24221,-1.23221E8,4.4128E7,1.5790322580645153
999999-24225,-1.22872E8,4.2381E7,2.0719354838709876
999999-24227,-1.22903E8,4.6973E7,1.8206451612903294
999999-24230,-1.21139E8,4.4256E7,2.689354838709704
999999-24231,-1.23355E8,4.3239E7,1.8219354838709734
999999-24232,-1.23001E8,4.4905E7,1.275806451612894
999999-24235,-1.23364E8,4.26E7,0.4870967741935601
999999-24237,-1.21337E8,4.7277E7,2.5083870967742
999999-24240,-1.24733E8,4.8383E7,0.6848387096774218
999999-24243,-1.20543E8,4.6568E7,0.3029032258064319
999999-24244,-1.22267E8,4.7683E7,0.7261290322580862
999999-24255,-1.22667E8,4.835E7,0.30064516129031915
999999-24259,-1.22472E8,4.1781E7,0.0
999999-24283,-1.24109E8,4.0978E7,4.10870967741937
999999-24284,-1.24244E8,4.3413E7,0.413548387096796
999999-25309,-1.34564E8,5.8357E7,-2.9499999999999957
999999-25322,-1.35709E8,5.8411E7,0.2958064516129042
999999-25333,-1.35365E8,5.7048E7,-1.3051612903225802
999999-25339,-1.39671E8,5.9512E7,-1.8041935483870901
999999-25506,-1.54909E8,5.9749E7,-1.3635483870967562
999999-25507,-1.51491E8,5.9642E7,-0.3654838709677506
999999-25515,-1.6685E8,5.3967E7,0.0
999999-25624,-1.62733E8,5.5221E7,-1.1116129032257973
999999-26403,-1.47583E8,6.484999999999999E7,-0.6200000000000045
999999-26413,-1.45267E8,6.6567E7,-0.4770967741935124
999999-26414,-1.49127E8,6.3331E7,-1.2045161290322568
999999-26417,-1.4665E8,6.0233E7,0.0
999999-26435,-1.49072E8,6.455E7,-2.752580645161302
999999-26445,-1.4954E8,6.1572E7,-1.4654301075268847
999999-26451,-1.50028E8,6.1169E7,-0.6009677419354702
999999-26494,-1.4751E8,6.497400000000001E7,0.8796774193548202
999999-26510,-1.5561E8,6.2957E7,-1.1470967741935496
999999-26512,-1.52302E8,6.3886E7,-0.9377022332506257
999999-26514,-1.51217E8,6.1977E7,-0.03967741935485947
999999-26516,-1.59533E8,6.1583E7,-0.7616129032258101
999999-26519,-1.53883E8,6.2517E7,-0.5255268817204453
999999-26523,-1.51239E8,6.058E7,-0.4396774193548225
999999-26528,-1.50095E8,6.232E7,-1.7385376344086083
999999-26529,-1.52107E8,6.5175E7,-1.5306451612903302
999999-26533,-1.5131E8,6.654E7,-0.6425806451612956
999999-26616,-1.62633E8,6.6867E7,0.5867741935483863
999999-26617,-1.6544E8,6.451099999999999E7,0.8741935483870975
999999-26627,-1.608E8,6.3883E7,-0.18419354838709978
999999-26638,-1.63017E8,6.9733E7,-0.9581620318872766
999999-27403,-1.49883E8,7.05E7,-1.944301075268811
999999-27508,-1.5985E8,7.0617E7,-1.2985584394182794
999999-27512,-1.5325E8,7.0917E7,-1.9199526602429842
999999-27516,-1.56611E8,7.1321E7,1.0761991584852737
999999-42215,1.2775E8,2.6267E7,-0.024193548387103192
999999-53131,-1.1117E8,3.2240000000000004E7,0.0
999999-53132,-1.10509E8,3.1591E7,0.0
999999-53877,-8.2614E7,3.5495E7,-0.07225806451610595
999999-53878,-8.2557E7,3.5419E7,0.034516129032255094
999999-53926,-9.7091E7,3.6118E7,0.34774193548388155
999999-53927,-9.7108E7,3.6135E7,0.5206451612903322
999999-53960,-9.1873E7,3.0092E7,0.0
999999-53961,-9.2117E7,3.2883E7,0.0
999999-53968,-9.5723E7,3.178E7,0.0
999999-54794,-7.0928E7,4.3172E7,-0.19838709677419786
999999-54795,-7.0948E7,4.3109E7,-0.2761290322580834
999999-54796,-7.1541E7,4.1491E7,-0.04870967741935317
999999-54797,-7.1542E7,4.1478E7,-0.16258064516129878
999999-54808,-8.8373E7,4.0053E7,0.0
999999-54811,-8.8851E7,4.1843E7,0.0
999999-63826,-8.1328E7,3.3355E7,-0.3983870967742007
999999-63828,-8.4471E7,3.1313E7,0.2229838709677523
999999-63829,-8.4447E7,3.1192E7,0.20903225806451076
999999-63831,-8.907E7,3.2338E7,0.0
999999-63838,-8.4747E7,3.8095E7,0.0
999999-93032,-1.0475E8,3.97E7,-0.0338709677419331
999999-93044,-1.08833E8,3.5067E7,-2.200322580645164
999999-93045,-1.07268E8,3.3237E7,-2.4167741935483775
999999-93101,-1.17733E8,3.3667E7,2.4792580645161166
999999-93102,-1.18717E8,3.9417E7,0.33612903225807145
999999-93104,-1.17693E8,3.5688E7,1.7398924731182746
999999-93105,-1.12367E8,3.3433E7,-0.9677393854392449
999999-93106,-1.1805E8,3.3783E7,3.9312903225806366
999999-93107,-1.17133E8,3.2867E7,5.5470609318996225
999999-93111,-1.19117E8,3.4117E7,3.641290322580673
999999-93114,-1.17833E8,3.37E7,1.1726344086021498
999999-93115,-1.17117E8,3.2567E7,0.7946949602121833
999999-93116,-1.1945E8,3.325E7,4.553594470046079
999999-93129,-1.13094E8,3.7709E7,-1.010645161290327
999999-93209,-1.20628E8,3.567E7,0.8739631336405438
999999-93720,-7.551E7,3.8341E7,0.5116129032258101
999999-93727,-7.7383E7,3.47E7,-1.0039187810994292
999999-93729,-7.5622E7,3.5233E7,-0.4516129032257936
999999-93738,-7.7464E7,3.8941E7,0.0
999999-93801,-8.5161E7,3.4348E7,-0.8832382133995225
999999-93804,-8.195E7,3.4917E7,-0.02967741935485435
999999-93805,-8.4353E7,3.0393E7,-0.7945161290322744
999999-93807,-8.0222E7,3.6134E7,-0.4648387096774371
999999-93814,-8.4672E7,3.9043E7,-2.015161290322581
999999-93815,-8.4219E7,3.9906E7,-1.3996774193548163
999999-93817,-8.7521E7,3.8044E7,-1.919677419354855
999999-93818,-8.25E7,3.8417E7,0.25451612903225396
999999-93819,-8.6279E7,3.9732E7,-1.270322580645157
999999-93820,-8.4606E7,3.8041E7,-2.461290322580652
999999-93821,-8.5739E7,3.8181E7,-2.5670967741935726
999999-93822,-8.9684E7,3.9845E7,-1.9780645161290238
999999-93828,-8.7283E7,3.04E7,0.0
999999-93829,-8.7267E7,3.035E7,0.0
999999-93830,-8.43E7,3.3867E7,0.7285268817204411
999999-93832,-8.1883E7,3.0217E7,0.6821551928769765
999999-93836,-8.1467E7,3.125E7,-1.1296774193548345
999999-93837,-8.1667E7,3.0233E7,-2.009999999999991
999999-93839,-8.9867E7,3.535E7,-2.135354330121217
999999-93841,-8.7017E7,3.0717E7,2.7488101450257574
999999-93842,-8.4942E7,3.2516E7,-0.26677419354837184
999999-93846,-8.271E7,3.4498E7,0.0
999999-93901,-9.6967E7,3.2732999999999996E7,-0.5564516129032455
999999-93909,-9.489E7,3.8832E7,-1.4030752688172186
999999-93987,-9.4754E7,3.1236E7,-1.980967741935487
999999-93997,-9.8809E7,3.8876E7,-2.8767741935483855
999999-94008,-1.06621E8,4.8214E7,0.293225806451602
999999-94012,-1.09763E8,4.8543E7,0.0
999999-94014,-1.03637E8,4.8174E7,-0.0790322580645153
999999-94059,-1.0521E8,4.8489E7,1.016129032258064
999999-94060,-1.05102E8,4.8308E7,0.9348387096774076
999999-94074,-1.04755E8,4.0807E7,0.0
999999-94077,-1.03736E8,4.2425E7,0.0
999999-94224,-1.23883E8,4.6157E7,1.0574193548387143
999999-94225,-1.2393E8,4.6973E7,0.0
999999-94644,-6.8701E7,4.4928E7,0.0
999999-94645,-6.7883E7,4.696E7,0.0
999999-94702,-7.3129E7,4.1158E7,-0.7109677419354625
999999-94725,-7.4846E7,4.4936E7,-2.1751612903225777
999999-94728,-7.3969E7,4.0779E7,-1.1274623655914127
999999-94745,-7.3708E7,4.1067E7,-0.1911720430107522
999999-94746,-7.1873E7,4.2271E7,-0.6090322580645164
999999-94789,-7.3762E7,4.0639E7,0.908709677419381
999999-94822,-8.9093E7,4.2193E7,-1.2874416017797472
999999-94824,-8.4467E7,4.625E7,-2.184516129032261
999999-94830,-8.3801E7,4.1589E7,-1.9612903225806377
999999-94847,-8.3331E7,4.2231E7,0.229032258064521
999999-94849,-8.3564E7,4.5072E7,-0.8212903225806372
999999-94908,-9.0704E7,4.2398E7,-1.3683870967741854
999999-94995,-9.6565E7,4.0848E7,0.16677419354837753
999999-94996,-9.6854E7,4.0695E7,0.19645161290323188
